"female"|"nonwhite"|"Sex"|"Race"|"resid_LSAT"|"resid_UGPA"|"scf_LSAT"|"scf_UGPA"
"1"|0|0|"Female"|"White"|1.82389880857956|-0.232222249337994|39.609|2.975
"2"|0|0|"Female"|"White"|-1.17610119142044|-0.332222249337994|36.609|2.875
"3"|0|0|"Male"|"White"|-7.78481251618989|-0.107056691030275|30|3.1
"4"|0|1|"Male"|"NonWhite"|5.85374561942481|-0.7880694613867|39|2.2
"5"|0|0|"Female"|"White"|-0.176101191420436|0.0677777506620059|37.609|3.275
"6"|0|0|"Female"|"White"|-7.17610119142044|0.267777750662006|30.609|3.475
"7"|0|0|"Male"|"White"|-1.78481251618989|0.392943308969725|36|3.6
"8"|0|0|"Male"|"White"|-0.784812516189888|-0.507056691030275|37|2.7
"9"|0|0|"Female"|"White"|-0.176101191420436|-0.732222249337994|37.609|2.475
"10"|0|0|"Male"|"White"|-6.78481251618989|0.392943308969725|31|3.6
"11"|0|0|"Male"|"White"|3.21518748381011|-0.00705669103027473|41|3.2
"12"|0|0|"Male"|"White"|-2.78481251618989|-0.107056691030275|35|3.1
"13"|0|0|"Female"|"White"|-2.17610119142044|-0.132222249337994|35.609|3.075
"14"|0|0|"Male"|"White"|-2.78481251618989|-0.307056691030275|35|2.9
"15"|0|0|"Male"|"White"|3.21518748381011|-0.907056691030275|41|2.3
"16"|0|0|"Male"|"White"|-7.78481251618989|0.0929433089697249|30|3.3
"17"|0|0|"Female"|"White"|-1.17610119142044|-0.332222249337994|36.609|2.875
"18"|0|0|"Male"|"White"|2.21518748381011|0.692943308969725|40|3.9
"19"|0|0|"Male"|"White"|-1.78481251618989|0.192943308969725|36|3.4
"20"|0|0|"Male"|"White"|-8.78481251618989|-0.507056691030275|29|2.7
"21"|0|0|"Male"|"White"|-0.784812516189888|-0.00705669103027473|37|3.2
"22"|0|0|"Male"|"White"|-7.78481251618989|-0.107056691030275|30|3.1
"23"|0|0|"Male"|"White"|2.21518748381011|-0.107056691030275|40|3.1
"24"|0|1|"Male"|"NonWhite"|-2.14625438057519|0.1119305386133|31|3.1
"25"|0|0|"Female"|"White"|-0.176101191420436|0.267777750662006|37.609|3.475
"26"|0|1|"Male"|"NonWhite"|-4.14625438057519|-0.1880694613867|29|2.8
"27"|0|0|"Male"|"White"|-3.78481251618989|-0.407056691030275|34|2.8
"28"|0|0|"Male"|"White"|-2.78481251618989|-0.207056691030275|35|3
"29"|0|0|"Male"|"White"|2.21518748381011|0.192943308969725|40|3.4
"30"|0|0|"Male"|"White"|-1.78481251618989|-0.607056691030275|36|2.6
"31"|0|0|"Male"|"White"|-8.78481251618989|-0.307056691030275|29|2.9
"32"|0|0|"Male"|"White"|-2.78481251618989|-0.707056691030275|35|2.5
"33"|0|0|"Male"|"White"|-5.78481251618989|0.192943308969725|32|3.4
"34"|0|0|"Female"|"White"|-1.17610119142044|-0.632222249337994|36.609|2.575
"35"|0|0|"Male"|"White"|-1.78481251618989|0.0929433089697249|36|3.3
"36"|0|0|"Male"|"White"|-1.78481251618989|-0.707056691030275|36|2.5
"37"|0|0|"Male"|"White"|0.215187483810112|0.392943308969725|38|3.6
"38"|0|0|"Male"|"White"|-1.78481251618989|0.392943308969725|36|3.6
"39"|0|0|"Male"|"White"|-5.78481251618989|-0.00705669103027473|32|3.2
"40"|0|0|"Female"|"White"|-10.1761011914204|0.167777750662006|27.609|3.375
"41"|0|0|"Male"|"White"|-1.78481251618989|-0.807056691030275|36|2.4
"42"|0|1|"Female"|"NonWhite"|-13.5375430558057|0.0867649803055808|19.609|3.075
"43"|0|0|"Female"|"White"|-3.17610119142044|0.367777750662006|34.609|3.575
"44"|0|0|"Female"|"White"|-2.17610119142044|-0.232222249337994|35.609|2.975
"45"|0|1|"Female"|"NonWhite"|-1.53754305580574|0.0867649803055808|31.609|3.075
"46"|0|0|"Male"|"White"|-1.78481251618989|-0.407056691030275|36|2.8
"47"|0|1|"Male"|"NonWhite"|-1.14625438057519|0.0119305386132997|32|3
"48"|0|0|"Female"|"White"|0.823898808579564|0.367777750662006|38.609|3.575
"49"|0|0|"Male"|"White"|-3.78481251618989|-0.00705669103027473|34|3.2
"50"|0|0|"Male"|"White"|0.215187483810112|-0.407056691030275|38|2.8
"51"|0|0|"Female"|"White"|-1.17610119142044|0.0677777506620059|36.609|3.275
"52"|0|0|"Female"|"White"|4.82389880857956|0.167777750662006|42.609|3.375
"53"|0|0|"Male"|"White"|-8.78481251618989|-0.907056691030275|29|2.3
"54"|0|0|"Male"|"White"|-6.78481251618989|0.492943308969725|31|3.7
"55"|0|1|"Female"|"NonWhite"|-9.53754305580574|-0.513235019694419|23.609|2.475
"56"|0|0|"Male"|"White"|-0.784812516189888|0.592943308969725|37|3.8
"57"|0|0|"Female"|"White"|-4.17610119142044|-0.0322222493379942|33.609|3.175
"58"|0|0|"Male"|"White"|-2.78481251618989|0.0929433089697249|35|3.3
"59"|0|0|"Male"|"White"|-1.78481251618989|-0.00705669103027473|36|3.2
"60"|0|0|"Male"|"White"|-1.78481251618989|-0.807056691030275|36|2.4
"61"|0|0|"Male"|"White"|3.21518748381011|0.192943308969725|41|3.4
"62"|0|0|"Female"|"White"|-3.17610119142044|0.167777750662006|34.609|3.375
"63"|0|1|"Female"|"NonWhite"|-5.53754305580574|-0.213235019694419|27.609|2.775
"64"|0|0|"Male"|"White"|-8.78481251618989|0.0929433089697249|29|3.3
"65"|0|0|"Female"|"White"|-4.17610119142044|-0.0322222493379942|33.609|3.175
"66"|0|0|"Male"|"White"|-5.78481251618989|-0.307056691030275|32|2.9
"67"|0|0|"Male"|"White"|1.21518748381011|-0.907056691030275|39|2.3
"68"|0|1|"Male"|"NonWhite"|-10.1462543805752|0.7119305386133|23|3.7
"69"|0|0|"Female"|"White"|1.82389880857956|0.0677777506620059|39.609|3.275
"70"|0|0|"Female"|"White"|1.82389880857956|-0.332222249337994|39.609|2.875
"71"|0|0|"Female"|"White"|-5.17610119142044|0.467777750662006|32.609|3.675
"72"|0|0|"Male"|"White"|-8.78481251618989|0.0929433089697249|29|3.3
"73"|0|0|"Male"|"White"|-6.78481251618989|-0.207056691030275|31|3
"74"|0|0|"Female"|"White"|-1.17610119142044|-0.0322222493379942|36.609|3.175
"75"|0|1|"Male"|"NonWhite"|-6.14625438057519|-0.5880694613867|27|2.4
"76"|0|0|"Male"|"White"|-7.78481251618989|0.292943308969725|30|3.5
"77"|0|0|"Male"|"White"|0.215187483810112|0.292943308969725|38|3.5
"78"|0|0|"Female"|"White"|-3.17610119142044|-0.532222249337994|34.609|2.675
"79"|0|0|"Male"|"White"|-0.784812516189888|0.492943308969725|37|3.7
"80"|0|1|"Female"|"NonWhite"|3.46245694419426|-0.413235019694419|36.609|2.575
"81"|0|0|"Male"|"White"|5.21518748381011|-0.207056691030275|43|3
"82"|0|0|"Male"|"White"|4.21518748381011|-0.307056691030275|42|2.9
"83"|0|0|"Male"|"White"|-3.78481251618989|0.192943308969725|34|3.4
"84"|0|0|"Male"|"White"|-12.7848125161899|-0.307056691030275|25|2.9
"85"|0|0|"Female"|"White"|0.823898808579564|0.0677777506620059|38.609|3.275
"86"|0|0|"Male"|"White"|4.21518748381011|0.392943308969725|42|3.6
"87"|0|0|"Male"|"White"|-0.784812516189888|0.292943308969725|37|3.5
"88"|0|0|"Male"|"White"|-7.78481251618989|0.292943308969725|30|3.5
"89"|0|0|"Male"|"White"|3.21518748381011|-0.107056691030275|41|3.1
"90"|0|0|"Female"|"White"|0.823898808579564|0.267777750662006|38.609|3.475
"91"|0|0|"Female"|"White"|4.82389880857956|-0.132222249337994|42.609|3.075
"92"|0|0|"Female"|"White"|-1.17610119142044|-0.0322222493379942|36.609|3.175
"93"|0|0|"Female"|"White"|-1.17610119142044|0.267777750662006|36.609|3.475
"94"|0|0|"Female"|"White"|1.82389880857956|0.167777750662006|39.609|3.375
"95"|0|0|"Male"|"White"|-9.78481251618989|-0.307056691030275|28|2.9
"96"|0|0|"Female"|"White"|4.82389880857956|-0.0322222493379942|42.609|3.175
"97"|0|0|"Female"|"White"|5.82389880857956|0.167777750662006|43.609|3.375
"98"|0|0|"Male"|"White"|5.21518748381011|-0.107056691030275|43|3.1
"99"|0|0|"Male"|"White"|-2.78481251618989|-0.00705669103027473|35|3.2
"100"|0|0|"Male"|"White"|2.21518748381011|0.492943308969725|40|3.7
"101"|0|0|"Female"|"White"|4.82389880857956|-0.832222249337994|42.609|2.375
"102"|0|0|"Female"|"White"|4.82389880857956|-0.632222249337994|42.609|2.575
"103"|0|0|"Female"|"White"|2.82389880857956|0.367777750662006|40.609|3.575
"104"|0|0|"Female"|"White"|0.823898808579564|0.167777750662006|38.609|3.375
"105"|0|0|"Male"|"White"|2.21518748381011|0.0929433089697249|40|3.3
"106"|0|0|"Female"|"White"|1.82389880857956|0.167777750662006|39.609|3.375
"107"|0|0|"Female"|"White"|-1.17610119142044|0.267777750662006|36.609|3.475
"108"|0|0|"Female"|"White"|0.823898808579564|0.267777750662006|38.609|3.475
"109"|0|0|"Male"|"White"|-1.78481251618989|-0.207056691030275|36|3
"110"|0|0|"Male"|"White"|1.21518748381011|-0.00705669103027473|39|3.2
"111"|0|0|"Female"|"White"|-0.176101191420436|0.567777750662006|37.609|3.775
"112"|0|0|"Male"|"White"|-5.78481251618989|-0.507056691030275|32|2.7
"113"|0|0|"Female"|"White"|3.82389880857956|0.667777750662006|41.609|3.875
"114"|0|0|"Male"|"White"|3.21518748381011|-0.207056691030275|41|3
"115"|0|0|"Female"|"White"|-1.17610119142044|-0.0322222493379942|36.609|3.175
"116"|0|0|"Male"|"White"|-2.78481251618989|0.592943308969725|35|3.8
